Sun Aug 13 19:02:06 2023    results

         1162774169 function calls (825703045 primitive calls) in 464.795 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      186    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:277(_recache)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:296(is_filled)
       39    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:299(get_fillstyle)
       93    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:302(_set_fillstyle)
       93    0.000    0.000    0.002    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:327(_set_marker)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:369(get_path)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:378(get_transform)
       54    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:482(_set_nothing)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:543(_half_fill)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:546(_set_circle)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:791(_set_tickleft)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:797(_set_tickright)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:805(_set_tickup)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\markers.py:811(_set_tickdown)
        8    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\widgets.py:38(__init__)
        3    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:76(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:213(get_offset_transform)
        3    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:234(get_datalim)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:421(set_pickradius)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:473(set_urls)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:496(set_hatch)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:555(get_offsets)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:560(_get_default_linewidth)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:564(set_linewidth)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:584(set_linestyle)
        6    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:687(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:654(_bcast_lwls)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:692(set_antialiased)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:705(_get_default_antialiased)
        6    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:729(_set_facecolor)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:736(set_facecolor)
        6    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:766(_set_edgecolor)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:785(set_edgecolor)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:803(set_alpha)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:945(set_sizes)
        3    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:980(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:999(set_paths)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\collections.py:1003(get_paths)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:100(add)
        8    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:105(current)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:115(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:145(update)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:175(__init__)
        3    0.000    0.000    0.064    0.021 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:632(add_subplot)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:761(_add_axes_internal)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:947(clear)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:1611(sca)
        8    0.000    0.000    0.064    0.008 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:1617(gca)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:1663(_process_projection_requirements)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:2118(_set_artist_props)
        4    0.000    0.000    0.002    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:2373(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:2587(set_layout_engine)
        7    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:2711(axes)
       12    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:2733(_get_dpi)
        8    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:2890(set_canvas)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:2991(set_size_inches)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:3111(clear)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:3218(<lambda>)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\figure.py:3214(add_axobserver)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\projections\__init__.py:73(get_projection_class)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\projections\__init__.py:98(get_projection_class)
        8    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:73(wrapper)
        6    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:222(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:235(set_prop_cycle)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:314(get_next_color)
       38    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:567(<dictcomp>)
       38    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:564(_axis_map)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:652(<dictcomp>)
        3    0.000    0.000    0.064    0.021 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:574(__init__)
        3    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:790(set_subplotspec)
        3    0.000    0.000    0.014    0.005 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:818(_init_axis)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:827(set_figure)
       68    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:845(<genexpr>)
       17    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:844(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:852(<dictcomp>)
    17/11    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:841(_unstale_viewLim)
       14    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:855(viewLim)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:874(<dictcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:860(_request_autoscale_view)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:881(_set_lim_and_transforms)
    87/45    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:917(get_xaxis_transform)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:945(get_xaxis_text1_transform)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:971(get_xaxis_text2_transform)
    87/45    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:997(get_yaxis_transform)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1025(get_yaxis_text1_transform)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1051(get_yaxis_text2_transform)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1077(_update_transScale)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1134(_set_position)
       13    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1179(_set_artist_props)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1189(_gen_axes_patch)
        3    0.000    0.000    0.002    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1221(<dictcomp>)
        3    0.000    0.000    0.002    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1206(_gen_axes_spines)
        3    0.000    0.000    0.043    0.014 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1262(__clear)
        3    0.000    0.000    0.043    0.014 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1388(clear)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1522(_set_title_offset_trans)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1616(set_aspect)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1702(set_adjustable)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:1766(set_box_aspect)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2171(_sci)
        3    0.000    0.000    0.003    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2245(add_collection)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2278(add_image)
        6    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2446(_unit_change_handler)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2485(update_datalim)
       14    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2567(<listcomp>)
       14    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2510(_process_unit_info)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2599(use_sticky_edges)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2854(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2859(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2877(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2892(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2868(handle_single_axis)
        1    0.000    0.000    0.001    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:2809(autoscale_view)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3121(set_axisbelow)
        6    0.000    0.000    0.017    0.003 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3155(grid)
        6    0.000    0.000    0.002    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3314(tick_params)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3403(set_axis_on)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3486(get_xbound)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3502(set_xbound)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3534(get_xlim)
       24    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3556(_validate_converted_limits)
        2    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3573(set_xlim)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3735(get_ybound)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3751(set_ybound)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3783(get_ylim)
        2    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3805(set_ylim)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3969(set_navigate)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:3985(set_navigate_mode)
        2    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axes\_base.py:4271(get_children)
       18    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:154(<dictcomp>)
       18    0.000    0.000    0.016    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:58(__init__)
       18    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:196(_set_labelrotation)
       18    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:223(get_tick_padding)
       18    0.000    0.000    0.004    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:237(set_clip_path)
       18    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:208(_apply_tickdir)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:247(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:287(get_size)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:294(set_alpha)
        2    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:321(changed)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:685(set_data)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:756(set_interpolation)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:778(set_interpolation_stage)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:802(set_resample)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:820(set_filternorm)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:837(set_filterrad)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:905(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:956(set_extent)
        1    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\image.py:1004(get_extent)
       90    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:342(_set_artist_props)
      210    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:359(<genexpr>)
       42    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:376(<dictcomp>)
       42    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:389(<dictcomp>)
       42    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:394(<dictcomp>)
       42    0.000    0.000    0.004    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:351(_apply_params)
        3    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:33(__init__)
        9    0.000    0.000    0.011    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:416(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:438(_get_text1_transform)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:441(_get_text2_transform)
        9    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:444(_apply_tickdir)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:455(update_position)
        9    0.000    0.000    0.011    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:477(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:499(_get_text1_transform)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:502(_get_text2_transform)
        9    0.000    0.000    0.001    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:505(_apply_tickdir)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:516(update_position)
       12    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:543(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:549(locator)
       84    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:553(locator)
      162    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:560(formatter)
       84    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:564(formatter)
    18/12    0.000    0.000    0.022    0.002 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:583(__get__)
        9    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\gridspec.py:75(get_geometry)
        6    0.000    0.000    0.005    0.001 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:643(__init__)
       84    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:693(isDefault_majloc)
       84    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:701(isDefault_majfmt)
       84    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:709(isDefault_minloc)
       84    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:717(isDefault_minfmt)
        8    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:758(get_transform)
       12    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:761(get_scale)
       42    0.000    0.000    0.009    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:765(_set_scale)
       10    0.000    0.000    0.000    0.000 C:\Users\Curtis Senpai\anaconda3\envs\spyder\lib\site-packages\matplotlib\axis.py:821(limit_range_for_scale)
